date,port_or_benchmark,fuel_type,price,currency,unit,region,source
2024-12-29,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,575.519726,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Visakhapatnam,HFHSD / LSHF HSD,782.063836,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Paradip,HFHSD / LSHF HSD,781.805562,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,571.78,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Kamarajar Port (Ennore),HFHSD / LSHF HSD,778.802575,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Haldia,Marine Fuel 0.5% / MFO 0.5%,560.560822,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Haldia,HFHSD / LSHF HSD,789.982219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Chennai,Marine Fuel 0.5% / MFO 0.5%,571.78,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-29,Chennai,HFHSD / LSHF HSD,778.802575,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Visakhapatnam,HFHSD / LSHF HSD,781.652055,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,562.716575,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,784.769836,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Paradip,Marine Fuel 0.5% / MFO 0.5%,575.223425,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Paradip,HFHSD / LSHF HSD,781.391479,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,575.223425,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Kamarajar Port (Ennore),HFHSD / LSHF HSD,778.395808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Haldia,Marine Fuel 0.5% / MFO 0.5%,560.209726,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Haldia,HFHSD / LSHF HSD,789.56926,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Chennai,Marine Fuel 0.5% / MFO 0.5%,571.47,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Chennai,HFHSD / LSHF HSD,778.395808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-30,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,571.47,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,574.927123,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Visakhapatnam,HFHSD / LSHF HSD,781.240274,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,562.392877,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,784.369178,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Paradip,Marine Fuel 0.5% / MFO 0.5%,574.927123,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Paradip,HFHSD / LSHF HSD,780.977397,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,571.16,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Haldia,Marine Fuel 0.5% / MFO 0.5%,559.85863,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Haldia,HFHSD / LSHF HSD,789.156301,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Chennai,Marine Fuel 0.5% / MFO 0.5%,571.16,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Chennai,HFHSD / LSHF HSD,777.989041,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2024-12-31,Kamarajar Port (Ennore),HFHSD / LSHF HSD,777.989041,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,783.968521,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,574.630822,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Visakhapatnam,HFHSD / LSHF HSD,780.828493,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,562.069178,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Paradip,Marine Fuel 0.5% / MFO 0.5%,574.630822,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Paradip,HFHSD / LSHF HSD,780.563315,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Kamarajar Port (Ennore),HFHSD / LSHF HSD,777.582274,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Haldia,Marine Fuel 0.5% / MFO 0.5%,559.507534,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Haldia,HFHSD / LSHF HSD,788.743342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Chennai,Marine Fuel 0.5% / MFO 0.5%,570.85,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Chennai,HFHSD / LSHF HSD,777.582274,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-01,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,570.85,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,574.334521,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Visakhapatnam,HFHSD / LSHF HSD,780.416712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,783.567863,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Paradip,Marine Fuel 0.5% / MFO 0.5%,574.334521,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Paradip,HFHSD / LSHF HSD,780.149233,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,561.745479,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Kamarajar Port (Ennore),HFHSD / LSHF HSD,777.175507,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Haldia,Marine Fuel 0.5% / MFO 0.5%,559.156438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Haldia,HFHSD / LSHF HSD,788.330384,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Chennai,Marine Fuel 0.5% / MFO 0.5%,570.54,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Chennai,HFHSD / LSHF HSD,777.175507,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-02,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,570.54,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,574.038219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Visakhapatnam,HFHSD / LSHF HSD,780.004932,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,561.421781,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,783.167205,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Paradip,Marine Fuel 0.5% / MFO 0.5%,574.038219,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Paradip,HFHSD / LSHF HSD,779.735151,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Haldia,Marine Fuel 0.5% / MFO 0.5%,558.805342,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Kamarajar Port (Ennore),HFHSD / LSHF HSD,776.76874,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Haldia,HFHSD / LSHF HSD,787.917425,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Chennai,Marine Fuel 0.5% / MFO 0.5%,570.23,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Chennai,HFHSD / LSHF HSD,776.76874,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-03,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,570.23,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,782.766548,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,561.098082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Paradip,Marine Fuel 0.5% / MFO 0.5%,573.741918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,573.741918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Visakhapatnam,HFHSD / LSHF HSD,779.593151,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Paradip,HFHSD / LSHF HSD,779.321068,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Chennai,HFHSD / LSHF HSD,776.361973,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Kamarajar Port (Ennore),HFHSD / LSHF HSD,776.361973,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Haldia,Marine Fuel 0.5% / MFO 0.5%,558.454247,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Haldia,HFHSD / LSHF HSD,787.504466,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Chennai,Marine Fuel 0.5% / MFO 0.5%,569.92,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-04,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,569.92,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,573.445616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Visakhapatnam,HFHSD / LSHF HSD,779.18137,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,560.774384,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,782.36589,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Paradip,Marine Fuel 0.5% / MFO 0.5%,573.445616,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Paradip,HFHSD / LSHF HSD,778.906986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Kamarajar Port (Ennore),HFHSD / LSHF HSD,775.955205,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Haldia,Marine Fuel 0.5% / MFO 0.5%,558.103151,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Haldia,HFHSD / LSHF HSD,787.091507,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Chennai,Marine Fuel 0.5% / MFO 0.5%,569.61,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Chennai,HFHSD / LSHF HSD,775.955205,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-05,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,569.61,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Paradip,Marine Fuel 0.5% / MFO 0.5%,573.149315,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,573.149315,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Visakhapatnam,HFHSD / LSHF HSD,778.769589,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,560.450685,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,781.965233,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Paradip,HFHSD / LSHF HSD,778.492904,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Chennai,HFHSD / LSHF HSD,775.548438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Kamarajar Port (Ennore),HFHSD / LSHF HSD,775.548438,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Haldia,Marine Fuel 0.5% / MFO 0.5%,557.752055,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Haldia,HFHSD / LSHF HSD,786.678548,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Chennai,Marine Fuel 0.5% / MFO 0.5%,569.3,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-06,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,569.3,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Paradip,Marine Fuel 0.5% / MFO 0.5%,572.853014,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,572.853014,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Visakhapatnam,HFHSD / LSHF HSD,778.357808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,560.126986,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,781.564575,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Paradip,HFHSD / LSHF HSD,778.078822,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Chennai,HFHSD / LSHF HSD,775.141671,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Kamarajar Port (Ennore),HFHSD / LSHF HSD,775.141671,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Haldia,Marine Fuel 0.5% / MFO 0.5%,557.400959,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Haldia,HFHSD / LSHF HSD,786.265589,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Chennai,Marine Fuel 0.5% / MFO 0.5%,568.99,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-07,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,568.99,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,572.556712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Visakhapatnam,HFHSD / LSHF HSD,777.946027,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,559.803288,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,781.163918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Paradip,Marine Fuel 0.5% / MFO 0.5%,572.556712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Paradip,HFHSD / LSHF HSD,777.66474,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Kamarajar Port (Ennore),HFHSD / LSHF HSD,774.734904,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Haldia,Marine Fuel 0.5% / MFO 0.5%,557.049863,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Haldia,HFHSD / LSHF HSD,785.85263,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Chennai,Marine Fuel 0.5% / MFO 0.5%,568.68,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Chennai,HFHSD / LSHF HSD,774.734904,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-08,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,568.68,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Paradip,Marine Fuel 0.5% / MFO 0.5%,572.260411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,572.260411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Visakhapatnam,HFHSD / LSHF HSD,777.534247,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,559.479589,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,780.76326,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Paradip,HFHSD / LSHF HSD,777.250658,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Chennai,HFHSD / LSHF HSD,774.328137,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Kamarajar Port (Ennore),HFHSD / LSHF HSD,774.328137,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Chennai,Marine Fuel 0.5% / MFO 0.5%,568.37,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,568.37,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Haldia,Marine Fuel 0.5% / MFO 0.5%,556.698767,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-09,Haldia,HFHSD / LSHF HSD,785.439671,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,571.96411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Visakhapatnam,HFHSD / LSHF HSD,777.122466,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,559.15589,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,780.362603,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Paradip,HFHSD / LSHF HSD,776.836575,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Paradip,Marine Fuel 0.5% / MFO 0.5%,571.96411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Kamarajar Port (Ennore),HFHSD / LSHF HSD,773.92137,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Haldia,Marine Fuel 0.5% / MFO 0.5%,556.347671,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Haldia,HFHSD / LSHF HSD,785.026712,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Chennai,Marine Fuel 0.5% / MFO 0.5%,568.06,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Chennai,HFHSD / LSHF HSD,773.92137,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-10,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,568.06,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Paradip,Marine Fuel 0.5% / MFO 0.5%,571.667808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Visakhapatnam,HFHSD / LSHF HSD,776.710685,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,558.832192,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,779.961945,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Paradip,HFHSD / LSHF HSD,776.422493,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,571.667808,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Kamarajar Port (Ennore),HFHSD / LSHF HSD,773.514603,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Haldia,Marine Fuel 0.5% / MFO 0.5%,555.996575,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Haldia,HFHSD / LSHF HSD,784.613753,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Chennai,Marine Fuel 0.5% / MFO 0.5%,567.75,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Chennai,HFHSD / LSHF HSD,773.514603,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-11,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,567.75,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-12,Visakhapatnam,HFHSD / LSHF HSD,776.298904,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-12,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,558.508493,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-12,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,779.561288,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-12,Paradip,Marine Fuel 0.5% / MFO 0.5%,571.371507,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-12,Paradip,HFHSD / LSHF HSD,776.008411,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2025-01-12,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,571.371507,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
